Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior,Terms_Amount_Interaction,Amount_Category,is_anomaly
51,2023-01-29,7751,3,0,2023-04-11,72,10,2023-04-21,1,12.0,558072,23253,1
51,2023-02-03,51010,2,2,2023-05-25,111,7,2023-06-01,1,11.0,5662110,102020,1
51,2023-02-11,53274,3,2,2023-04-06,54,14,2023-04-20,1,9.666666666666666,2876796,159822,1
51,2023-02-22,25046,3,2,2023-06-18,116,9,2023-06-27,1,10.75,2905336,75138,1
51,2023-03-04,25800,3,1,2023-04-01,28,15,2023-04-16,1,10.4,722400,77400,1
51,2023-03-13,74539,2,2,2023-07-04,113,8,2023-07-12,1,11.166666666666666,8422907,149078,-1
51,2023-03-20,15819,2,0,2023-03-29,9,16,2023-04-14,1,10.714285714285714,142371,31638,1
51,2023-04-12,36748,0,1,2023-05-09,27,18,2023-05-27,1,11.375,992196,0,1
51,2023-04-15,42299,1,1,2023-04-27,12,16,2023-05-13,1,12.11111111111111,507588,42299,1
51,2023-04-25,27079,0,1,2023-08-13,110,9,2023-08-22,1,12.5,2978690,0,1
51,2023-05-09,73736,0,1,2023-08-31,114,8,2023-09-08,1,12.181818181818182,8405904,0,-1
51,2023-05-11,72962,2,0,2023-08-24,105,10,2023-09-03,1,11.833333333333334,7661010,145924,-1
51,2023-06-08,12308,2,2,2023-06-27,19,15,2023-07-12,1,11.692307692307692,233852,24616,1
51,2023-06-13,7468,3,1,2023-07-10,27,15,2023-07-25,1,11.928571428571429,201636,22404,1
51,2023-06-21,35117,2,3,2023-08-27,67,9,2023-09-05,1,12.133333333333333,2352839,70234,1
51,2023-06-28,56883,2,2,2023-10-08,102,9,2023-10-17,1,11.9375,5802066,113766,1
51,2023-06-30,13454,1,1,2023-08-13,44,13,2023-08-26,1,11.764705882352942,591976,13454,1
51,2023-07-29,28457,3,1,2023-08-17,19,18,2023-09-04,1,11.833333333333334,540683,85371,1
51,2023-08-05,16037,3,0,2023-10-23,79,11,2023-11-03,1,12.157894736842104,1266923,48111,1
51,2023-08-07,27026,0,3,2023-08-22,15,17,2023-09-08,1,12.1,405390,0,1
51,2023-08-26,30265,3,1,2023-11-02,68,11,2023-11-13,1,12.333333333333334,2058020,90795,1
51,2023-09-11,6568,0,1,2023-09-30,19,16,2023-10-16,1,12.272727272727272,124792,0,1
51,2023-09-15,67976,1,0,2023-12-09,85,11,2023-12-20,1,12.434782608695652,5777960,67976,1
51,2023-10-08,12766,1,2,2024-01-10,94,10,2024-01-20,1,12.375,1200004,12766,1
51,2023-10-16,34539,2,2,2023-12-15,60,12,2023-12-27,1,12.28,2072340,69078,1
51,2023-10-19,39871,1,3,2023-11-03,15,15,2023-11-18,1,12.26923076923077,598065,39871,1
51,2023-10-30,13431,0,2,2023-11-15,16,15,2023-11-30,1,12.37037037037037,214896,0,1
51,2023-11-13,24205,1,0,2024-02-23,102,12,2024-03-06,1,12.464285714285714,2468910,24205,1
51,2023-12-14,36475,3,1,2024-03-24,101,10,2024-04-03,1,12.448275862068966,3683975,109425,1
51,2023-12-21,6439,2,1,2024-03-26,96,9,2024-04-04,1,12.366666666666667,618144,12878,1
51,2023-12-28,31819,3,2,2024-04-09,103,8,2024-04-17,1,12.258064516129032,3277357,95457,1
51,2024-01-13,53500,2,2,2024-02-28,46,12,2024-03-11,1,12.125,2461000,107000,1
51,2024-01-24,5675,0,3,2024-05-03,100,8,2024-05-11,1,12.12121212121212,567500,0,1
51,2024-02-08,5958,0,3,2024-04-14,66,11,2024-04-25,1,12.0,393228,0,1
51,2024-02-28,64059,0,3,2024-04-23,55,13,2024-05-06,1,11.971428571428572,3523245,0,1
51,2024-03-01,47714,1,0,2024-03-12,11,17,2024-03-29,1,12.0,524854,47714,1
51,2024-03-06,38774,0,0,2024-04-11,36,14,2024-04-25,1,12.135135135135137,1395864,0,1
51,2024-03-07,65196,3,3,2024-04-12,36,15,2024-04-27,1,12.18421052631579,2347056,195588,1
51,2024-03-16,14980,1,1,2024-06-26,102,7,2024-07-03,1,12.256410256410255,1527960,14980,1
51,2024-03-18,591,3,0,2024-05-07,50,11,2024-05-18,1,12.125,29550,1773,1
51,2024-03-18,13059,2,0,2024-07-09,113,11,2024-07-20,1,12.097560975609756,1475667,26118,1
51,2024-03-20,8657,1,0,2024-06-22,94,11,2024-07-03,1,12.071428571428571,813758,8657,1
51,2024-03-24,31322,3,3,2024-05-27,64,11,2024-06-07,1,12.046511627906977,2004608,93966,1
51,2024-04-01,33731,3,1,2024-05-01,30,14,2024-05-15,1,12.022727272727272,1011930,101193,1
51,2024-04-06,62750,1,3,2024-06-07,62,12,2024-06-19,1,12.066666666666666,3890500,62750,1
51,2024-04-07,63605,3,3,2024-07-15,99,8,2024-07-23,1,12.065217391304348,6296895,190815,-1
51,2024-04-16,23762,2,1,2024-04-30,14,15,2024-05-15,1,11.97872340425532,332668,47524,1
51,2024-04-22,32170,1,2,2024-06-24,63,12,2024-07-06,1,12.041666666666666,2026710,32170,1
51,2024-04-29,63648,3,1,2024-08-11,104,10,2024-08-21,1,12.040816326530612,6619392,190944,1
51,2024-05-29,12001,3,0,2024-07-12,44,14,2024-07-26,1,12.0,528044,36003,1
51,2024-07-10,42349,3,2,2024-08-19,40,13,2024-09-01,1,12.03921568627451,1693960,127047,1
51,2024-07-11,10771,2,0,2024-10-04,85,9,2024-10-13,1,12.057692307692308,915535,21542,1
51,2024-07-31,59095,3,0,2024-08-23,23,15,2024-09-07,1,12.0,1359185,177285,1
51,2024-08-09,64739,2,3,2024-09-24,46,11,2024-10-05,1,12.055555555555555,2977994,129478,1
51,2024-08-22,38630,2,1,2024-09-29,38,13,2024-10-12,1,12.036363636363635,1467940,77260,1
51,2024-08-22,2691,0,3,2024-10-18,57,12,2024-10-30,1,12.053571428571429,153387,0,1
51,2024-08-28,61856,2,2,2024-11-21,85,9,2024-11-30,1,12.052631578947368,5257760,123712,1
51,2024-09-02,43267,1,2,2024-12-04,93,10,2024-12-14,1,12.0,4023831,43267,1
51,2024-09-04,73001,1,2,2024-12-17,104,10,2024-12-27,1,11.966101694915254,7592104,73001,-1
51,2024-09-21,2825,1,1,2024-11-04,44,12,2024-11-16,1,11.933333333333334,124300,2825,1
51,2024-09-25,48973,1,2,2024-11-08,44,14,2024-11-22,1,11.934426229508198,2154812,48973,1
51,2024-10-01,71910,0,1,2025-01-23,114,9,2025-02-01,1,11.96774193548387,8197740,0,-1
51,2024-10-10,11307,3,1,2024-10-22,12,14,2024-11-05,1,11.92063492063492,135684,33921,1
51,2024-10-12,68222,3,2,2024-12-29,78,11,2025-01-09,1,11.953125,5321316,204666,1
51,2024-10-12,20202,0,2,2024-12-11,60,13,2024-12-24,1,11.93846153846154,1212120,0,1
51,2024-10-23,36896,3,0,2024-11-11,19,17,2024-11-28,1,11.954545454545457,701024,110688,1
51,2024-11-12,16422,1,0,2025-02-08,88,11,2025-02-19,1,12.029850746268655,1445136,16422,1
51,2024-11-16,44601,3,2,2025-01-08,53,12,2025-01-20,1,12.014705882352942,2363853,133803,1
51,2024-11-21,53023,2,1,2025-02-27,98,8,2025-03-07,1,12.014492753623188,5196254,106046,1
51,2024-12-01,43569,3,2,2025-03-22,111,8,2025-03-30,1,11.957142857142856,4836159,130707,1
51,2024-12-02,3481,1,0,2024-12-27,25,14,2025-01-10,1,11.901408450704226,87025,3481,1
52,2023-01-02,24309,0,0,2023-04-03,91,9,2023-04-12,1,0.0,2212119,0,-1
52,2023-01-09,58272,0,3,2023-03-27,77,10,2023-04-06,1,9.0,4486944,0,1
52,2023-01-18,41761,1,1,2023-05-03,105,10,2023-05-13,1,9.5,4384905,41761,1
52,2023-01-28,8302,3,3,2023-04-13,75,8,2023-04-21,1,9.666666666666666,622650,24906,1
52,2023-02-13,20054,1,3,2023-03-01,16,16,2023-03-17,1,9.25,320864,20054,1
52,2023-02-18,45633,0,0,2023-03-23,33,17,2023-04-09,1,10.6,1505889,0,1
52,2023-02-26,34388,3,0,2023-03-07,9,18,2023-03-25,1,11.666666666666666,309492,103164,1
52,2023-03-19,74007,1,2,2023-05-02,44,14,2023-05-16,1,12.571428571428571,3256308,74007,1
52,2023-03-23,57103,1,3,2023-07-07,106,8,2023-07-15,1,12.75,6052918,57103,1
52,2023-04-13,29630,0,3,2023-07-24,102,7,2023-07-31,1,12.22222222222222,3022260,0,1
52,2023-04-21,42942,0,1,2023-05-01,10,17,2023-05-18,1,11.7,429420,0,1
52,2023-04-28,71654,3,1,2023-08-25,119,8,2023-09-02,1,12.181818181818182,8526826,214962,-1
52,2023-05-18,16818,0,2,2023-06-23,36,13,2023-07-06,1,11.833333333333334,605448,0,1
52,2023-05-20,65636,0,1,2023-09-14,117,9,2023-09-23,1,11.923076923076923,7679412,0,-1
52,2023-05-23,50794,1,2,2023-08-30,99,8,2023-09-07,1,11.714285714285714,5028606,50794,1
52,2023-06-17,52210,0,2,2023-06-28,11,16,2023-07-14,1,11.466666666666669,574310,0,1
52,2023-06-18,10417,0,3,2023-08-25,68,14,2023-09-08,1,11.75,708356,0,1
52,2023-06-25,33120,2,3,2023-08-09,45,13,2023-08-22,1,11.882352941176473,1490400,66240,1
52,2023-07-13,73506,0,0,2023-11-09,119,11,2023-11-20,1,11.944444444444445,8747214,0,-1
52,2023-07-13,22966,1,1,2023-09-25,74,11,2023-10-06,1,11.894736842105264,1699484,22966,1
52,2023-08-06,70896,0,1,2023-09-19,44,14,2023-10-03,1,11.85,3119424,0,1
52,2023-08-07,24767,2,0,2023-10-11,65,11,2023-10-22,1,11.952380952380953,1609855,49534,1
52,2023-08-13,15898,0,2,2023-11-23,102,8,2023-12-01,1,11.909090909090908,1621596,0,1
52,2023-08-23,29185,3,2,2023-11-10,79,11,2023-11-21,1,11.73913043478261,2305615,87555,1
52,2023-08-30,13255,3,2,2023-09-26,27,14,2023-10-10,1,11.708333333333334,357885,39765,1
52,2023-09-21,27421,0,0,2023-11-04,44,15,2023-11-19,1,11.8,1206524,0,1
52,2023-09-23,59538,1,1,2023-10-05,12,16,2023-10-21,1,11.923076923076923,714456,59538,1
52,2023-09-25,5983,2,0,2023-11-18,54,12,2023-11-30,1,12.074074074074074,323082,11966,1
52,2023-10-01,28487,3,0,2024-01-11,102,11,2024-01-22,1,12.071428571428571,2905674,85461,1
52,2023-10-20,9266,0,0,2024-01-28,100,10,2024-02-07,1,12.03448275862069,926600,0,1
52,2023-10-27,7118,1,2,2024-01-08,73,10,2024-01-18,1,11.966666666666669,519614,7118,1
52,2023-10-30,22919,2,2,2023-12-09,40,14,2023-12-23,1,11.903225806451612,916760,45838,1
52,2023-11-04,14192,3,1,2023-11-20,16,14,2023-12-04,1,11.96875,227072,42576,1
52,2023-11-23,38530,1,0,2024-02-11,80,10,2024-02-21,1,12.030303030303031,3082400,38530,1
52,2023-12-25,7933,0,0,2024-01-13,19,16,2024-01-29,1,11.970588235294118,150727,0,1
52,2024-01-05,57540,0,2,2024-01-28,23,15,2024-02-12,1,12.085714285714284,1323420,0,1
52,2024-01-08,31027,2,1,2024-03-06,58,12,2024-03-18,1,12.166666666666666,1799566,62054,1
52,2024-01-14,38211,0,0,2024-02-06,23,17,2024-02-23,1,12.16216216216216,878853,0,1
52,2024-02-09,70948,0,2,2024-02-29,20,15,2024-03-15,1,12.289473684210526,1418960,0,1
52,2024-02-11,48532,3,0,2024-05-17,96,9,2024-05-26,1,12.35897435897436,4659072,145596,1
52,2024-02-14,58355,3,2,2024-05-17,93,8,2024-05-25,1,12.275,5427015,175065,1
52,2024-02-18,73949,2,1,2024-03-13,24,15,2024-03-28,1,12.170731707317072,1774776,147898,1
52,2024-02-18,65899,2,3,2024-04-24,66,11,2024-05-05,1,12.238095238095235,4349334,131798,1
52,2024-02-28,28021,2,3,2024-03-21,22,14,2024-04-04,1,12.209302325581396,616462,56042,1
52,2024-03-02,64447,1,0,2024-04-21,50,15,2024-05-06,1,12.25,3222350,64447,1
52,2024-03-03,33318,0,1,2024-04-23,51,13,2024-05-06,1,12.311111111111112,1699218,0,1
52,2024-03-10,39562,2,0,2024-06-06,88,10,2024-06-16,1,12.326086956521738,3481456,79124,1
52,2024-03-27,7921,3,2,2024-06-26,91,8,2024-07-04,1,12.27659574468085,720811,23763,1
52,2024-03-31,72061,0,2,2024-06-15,76,12,2024-06-27,1,12.1875,5476636,0,1
52,2024-04-16,74514,0,0,2024-07-12,87,10,2024-07-22,1,12.183673469387756,6482718,0,-1
52,2024-04-22,5016,3,0,2024-05-16,24,14,2024-05-30,1,12.14,120384,15048,1
52,2024-04-26,19969,1,0,2024-08-05,101,10,2024-08-15,1,12.176470588235292,2016869,19969,1
52,2024-05-10,38228,3,2,2024-08-30,112,7,2024-09-06,1,12.134615384615383,4281536,114684,1
52,2024-05-13,2521,2,1,2024-06-26,44,11,2024-07-07,1,12.037735849056604,110924,5042,1
52,2024-05-25,11268,2,0,2024-08-29,96,10,2024-09-08,1,12.01851851851852,1081728,22536,1
52,2024-06-03,73626,3,2,2024-07-28,55,14,2024-08-11,1,11.981818181818182,4049430,220878,1
52,2024-06-19,54448,2,3,2024-07-05,16,15,2024-07-20,1,12.017857142857142,871168,108896,1
52,2024-07-01,47726,3,3,2024-07-24,23,14,2024-08-07,1,12.070175438596491,1097698,143178,1
52,2024-07-24,29257,0,0,2024-08-23,30,16,2024-09-08,1,12.10344827586207,877710,0,1
52,2024-07-29,7106,1,2,2024-08-14,16,15,2024-08-29,1,12.169491525423728,113696,7106,1
52,2024-07-31,43634,1,1,2024-08-30,30,15,2024-09-14,1,12.216666666666669,1309020,43634,1
52,2024-08-02,37784,3,0,2024-09-06,35,15,2024-09-21,1,12.262295081967212,1322440,113352,1
52,2024-08-07,23536,1,0,2024-10-26,80,10,2024-11-05,1,12.306451612903226,1882880,23536,1
52,2024-08-08,3808,3,0,2024-11-02,86,11,2024-11-13,1,12.26984126984127,327488,11424,1
52,2024-08-18,33999,2,1,2024-12-05,109,9,2024-12-14,1,12.25,3705891,67998,1
52,2024-09-06,17717,3,0,2024-09-22,16,14,2024-10-06,1,12.2,283472,53151,1
52,2024-09-07,30082,1,0,2024-12-28,112,10,2025-01-07,1,12.227272727272728,3369184,30082,1
52,2024-09-08,44775,3,0,2024-10-06,28,15,2024-10-21,1,12.194029850746269,1253700,134325,1
52,2024-09-13,34241,3,2,2024-11-10,58,10,2024-11-20,1,12.235294117647058,1985978,102723,1
52,2024-10-11,43940,1,3,2025-01-07,88,10,2025-01-17,1,12.202898550724637,3866720,43940,1
52,2024-10-24,48719,0,2,2025-02-04,103,10,2025-02-14,1,12.17142857142857,5018057,0,1
52,2024-11-08,7989,2,1,2025-02-12,96,9,2025-02-21,1,12.140845070422536,766944,15978,1
52,2024-11-25,1169,2,1,2025-01-02,38,12,2025-01-14,1,12.09722222222222,44422,2338,1
52,2024-11-30,47388,1,1,2025-01-20,51,14,2025-02-03,1,12.095890410958903,2416788,47388,1
52,2024-12-27,16370,1,0,2025-01-19,23,16,2025-02-04,1,12.12162162162162,376510,16370,1
53,2023-01-07,48866,3,3,2023-02-21,45,11,2023-03-04,1,0.0,2198970,146598,-1
53,2023-01-09,28586,0,3,2023-01-30,21,15,2023-02-14,1,11.0,600306,0,1
53,2023-01-14,19933,0,3,2023-02-12,29,14,2023-02-26,1,13.0,578057,0,1
53,2023-01-31,40702,2,2,2023-03-16,44,12,2023-03-28,1,13.333333333333334,1790888,81404,1
53,2023-02-05,21768,1,3,2023-03-22,45,12,2023-04-03,1,13.0,979560,21768,1
53,2023-02-05,73616,3,0,2023-02-19,14,16,2023-03-07,1,12.8,1030624,220848,-1
53,2023-02-24,61395,2,2,2023-05-03,68,11,2023-05-14,1,13.333333333333334,4174860,122790,1
53,2023-02-28,68865,0,2,2023-05-02,63,13,2023-05-15,1,13.0,4338495,0,1
53,2023-03-08,41519,3,3,2023-05-02,55,11,2023-05-13,1,13.0,2283545,124557,1
53,2023-03-11,49626,3,3,2023-05-05,55,13,2023-05-18,1,12.77777777777778,2729430,148878,1
53,2023-03-13,63153,0,1,2023-06-04,83,12,2023-06-16,1,12.8,5241699,0,1
53,2023-03-23,41382,1,0,2023-04-05,13,16,2023-04-21,1,12.727272727272728,537966,41382,1
53,2023-04-14,31024,2,1,2023-07-18,95,9,2023-07-27,1,13.0,2947280,62048,1
53,2023-04-25,32359,2,0,2023-07-09,75,12,2023-07-21,1,12.692307692307692,2426925,64718,1
53,2023-05-05,52101,1,0,2023-06-06,32,16,2023-06-22,1,12.642857142857142,1667232,52101,1
53,2023-05-12,8390,1,2,2023-07-22,71,9,2023-07-31,1,12.866666666666667,595690,8390,1
53,2023-05-13,13160,3,1,2023-08-10,89,10,2023-08-20,1,12.625,1171240,39480,1
53,2023-06-06,74346,1,1,2023-07-23,47,13,2023-08-05,1,12.470588235294118,3494262,74346,1
53,2023-06-26,32975,3,0,2023-08-10,45,13,2023-08-23,1,12.5,1483875,98925,1
53,2023-07-15,54638,1,2,2023-08-25,41,15,2023-09-09,1,12.526315789473683,2240158,54638,1
53,2023-07-22,28521,0,2,2023-08-16,25,14,2023-08-30,1,12.65,713025,0,1
53,2023-07-29,16339,2,2,2023-11-18,112,8,2023-11-26,1,12.714285714285714,1829968,32678,1
53,2023-08-01,27802,0,3,2023-08-18,17,15,2023-09-02,1,12.5,472634,0,1
53,2023-08-06,53948,1,1,2023-09-28,53,15,2023-10-13,1,12.608695652173912,2859244,53948,1
53,2023-08-17,65518,2,2,2023-09-12,26,14,2023-09-26,1,12.708333333333334,1703468,131036,1
53,2023-09-05,27070,3,2,2023-11-27,83,10,2023-12-07,1,12.76,2246810,81210,1
53,2023-09-06,10066,3,3,2023-11-09,64,11,2023-11-20,1,12.653846153846152,644224,30198,1
53,2023-10-08,12227,3,0,2023-12-03,56,13,2023-12-16,1,12.592592592592592,684712,36681,1
53,2023-11-03,44183,0,3,2024-01-08,66,9,2024-01-17,1,12.607142857142858,2916078,0,1
53,2023-12-02,44047,3,2,2023-12-14,12,15,2023-12-29,1,12.482758620689657,528564,132141,1
53,2023-12-02,42296,0,0,2023-12-17,15,18,2024-01-04,1,12.566666666666666,634440,0,1
53,2023-12-17,27379,2,1,2024-04-14,119,8,2024-04-22,1,12.741935483870968,3258101,54758,1
53,2023-12-24,3752,1,1,2024-04-15,113,6,2024-04-21,1,12.59375,423976,3752,1
53,2024-01-16,42872,0,3,2024-04-27,102,9,2024-05-06,1,12.393939393939394,4372944,0,1
53,2024-01-29,3757,0,3,2024-03-07,38,14,2024-03-21,1,12.294117647058824,142766,0,1
53,2024-02-19,48550,0,2,2024-05-19,90,11,2024-05-30,1,12.342857142857143,4369500,0,1
53,2024-02-22,25952,0,2,2024-04-06,44,14,2024-04-20,1,12.305555555555555,1141888,0,1
53,2024-03-06,59025,0,0,2024-04-17,42,15,2024-05-02,1,12.35135135135135,2479050,0,1
53,2024-03-10,52670,0,0,2024-05-04,55,14,2024-05-18,1,12.421052631578949,2896850,0,1
53,2024-03-14,36789,3,0,2024-04-22,39,15,2024-05-07,1,12.461538461538462,1434771,110367,1
53,2024-03-29,74025,1,0,2024-05-15,47,15,2024-05-30,1,12.525,3479175,74025,1
53,2024-03-29,67550,2,2,2024-06-16,79,9,2024-06-25,1,12.585365853658535,5336450,135100,1
53,2024-04-15,23382,2,0,2024-07-24,100,10,2024-08-03,1,12.5,2338200,46764,1
53,2024-04-30,42058,1,0,2024-06-27,58,13,2024-07-10,1,12.44186046511628,2439364,42058,1
53,2024-05-13,69594,3,1,2024-06-02,20,15,2024-06-17,1,12.454545454545457,1391880,208782,1
53,2024-05-29,915,1,3,2024-08-04,67,9,2024-08-13,1,12.511111111111113,61305,915,1
53,2024-06-16,17667,2,3,2024-10-01,107,6,2024-10-07,1,12.434782608695652,1890369,35334,1
53,2024-06-18,58403,1,3,2024-07-20,32,14,2024-08-03,1,12.297872340425531,1868896,58403,1
53,2024-06-26,21311,1,0,2024-08-24,59,13,2024-09-06,1,12.333333333333334,1257349,21311,1
53,2024-07-02,9431,1,0,2024-07-16,14,17,2024-08-02,1,12.346938775510203,132034,9431,1
53,2024-07-02,48614,3,1,2024-07-23,21,14,2024-08-06,1,12.44,1020894,145842,1
53,2024-07-19,48589,3,0,2024-09-03,46,13,2024-09-16,1,12.470588235294118,2235094,145767,1
53,2024-07-24,20268,0,3,2024-11-14,113,9,2024-11-23,1,12.48076923076923,2290284,0,1
53,2024-08-07,10019,3,0,2024-11-01,86,11,2024-11-12,1,12.41509433962264,861634,30057,1
53,2024-08-26,24448,3,3,2024-11-30,96,7,2024-12-07,1,12.38888888888889,2347008,73344,1
53,2024-08-27,30080,1,3,2024-09-13,17,16,2024-09-29,1,12.290909090909093,511360,30080,1
53,2024-09-01,1650,3,0,2024-09-13,12,12,2024-09-25,1,12.357142857142858,19800,4950,-1
53,2024-09-16,26920,0,0,2024-12-03,78,11,2024-12-14,1,12.350877192982455,2099760,0,1
53,2024-09-22,44637,3,0,2025-01-14,114,8,2025-01-22,1,12.327586206896552,5088618,133911,1
53,2024-10-04,34596,1,2,2025-01-08,96,9,2025-01-17,1,12.254237288135592,3321216,34596,1
53,2024-10-14,47666,3,2,2025-01-12,90,8,2025-01-20,1,12.2,4289940,142998,1
53,2024-11-04,9349,2,3,2024-12-14,40,12,2024-12-26,1,12.131147540983608,373960,18698,1
53,2024-11-06,6702,0,2,2025-02-17,103,8,2025-02-25,1,12.129032258064516,690306,0,1
53,2024-11-06,42687,2,3,2024-12-05,29,12,2024-12-17,1,12.063492063492063,1237923,85374,1
53,2024-11-29,41717,3,3,2025-03-21,112,7,2025-03-28,1,12.0625,4672304,125151,1
53,2024-12-05,74005,2,0,2025-03-01,86,11,2025-03-12,1,11.984615384615385,6364430,148010,-1
53,2024-12-21,10340,1,3,2025-03-24,93,8,2025-04-01,1,11.969696969696969,961620,10340,1
54,2023-01-18,20715,2,3,2023-01-29,11,14,2023-02-12,1,0.0,227865,41430,-1
54,2023-01-21,37284,3,1,2023-03-29,67,11,2023-04-09,1,14.0,2498028,111852,1
54,2023-02-08,55546,0,0,2023-04-04,55,15,2023-04-19,1,12.5,3055030,0,1
54,2023-02-11,26550,2,2,2023-05-19,97,8,2023-05-27,1,13.333333333333334,2575350,53100,1
54,2023-02-15,57955,2,1,2023-03-11,24,14,2023-03-25,1,12.0,1390920,115910,1
54,2023-02-16,6615,3,2,2023-06-12,116,7,2023-06-19,1,12.4,767340,19845,1
54,2023-02-23,12187,2,2,2023-03-27,32,13,2023-04-09,1,11.5,389984,24374,1
54,2023-03-22,29537,2,2,2023-07-14,114,7,2023-07-21,1,11.714285714285714,3367218,59074,1
54,2023-03-31,66946,3,1,2023-06-21,82,10,2023-07-01,1,11.125,5489572,200838,1
54,2023-04-05,71849,1,2,2023-07-17,103,10,2023-07-27,1,11.0,7400447,71849,-1
54,2023-04-10,32824,3,1,2023-06-23,74,12,2023-07-05,1,10.9,2428976,98472,1
54,2023-04-17,21965,3,0,2023-05-16,29,15,2023-05-31,1,11.0,636985,65895,1
54,2023-04-25,16845,1,3,2023-06-10,46,13,2023-06-23,1,11.333333333333334,774870,16845,1
54,2023-05-09,66181,0,1,2023-08-28,111,10,2023-09-07,1,11.461538461538462,7346091,0,1
54,2023-05-19,20892,3,2,2023-07-02,44,11,2023-07-13,1,11.357142857142858,919248,62676,1
54,2023-05-20,67817,3,2,2023-08-21,93,7,2023-08-28,1,11.333333333333334,6306981,203451,-1
54,2023-05-31,60112,3,0,2023-08-20,81,8,2023-08-28,1,11.0625,4869072,180336,1
54,2023-06-01,13539,0,2,2023-08-19,79,10,2023-08-29,1,10.882352941176473,1069581,0,1
54,2023-06-18,45497,3,2,2023-07-03,15,17,2023-07-20,1,10.833333333333334,682455,136491,1
54,2023-06-30,67759,1,0,2023-09-04,66,11,2023-09-15,1,11.157894736842104,4472094,67759,1
54,2023-07-06,28743,2,2,2023-07-22,16,16,2023-08-07,1,11.15,459888,57486,1
54,2023-07-25,58011,1,1,2023-09-10,47,13,2023-09-23,1,11.38095238095238,2726517,58011,1
54,2023-07-31,66051,0,1,2023-09-08,39,15,2023-09-23,1,11.454545454545457,2575989,0,1
54,2023-08-04,50053,1,1,2023-10-24,81,11,2023-11-04,1,11.608695652173912,4054293,50053,1
54,2023-08-13,34563,1,1,2023-09-20,38,13,2023-10-03,1,11.583333333333334,1313394,34563,1
54,2023-09-14,57438,0,2,2023-12-19,96,7,2023-12-26,1,11.64,5514048,0,1
54,2023-09-17,38957,0,2,2024-01-01,106,8,2024-01-09,1,11.461538461538462,4129442,0,1
54,2023-09-22,3691,1,1,2023-12-28,97,9,2024-01-06,1,11.333333333333334,358027,3691,1
54,2023-09-24,23851,2,0,2024-01-20,118,8,2024-01-28,1,11.25,2814418,47702,1
54,2023-09-25,61963,0,2,2023-12-29,95,10,2024-01-08,1,11.137931034482758,5886485,0,1
54,2023-09-27,74626,0,0,2023-10-17,20,18,2023-11-04,1,11.1,1492520,0,1
54,2023-10-20,42281,2,2,2023-11-04,15,14,2023-11-18,1,11.32258064516129,634215,84562,1
54,2023-11-14,18025,1,1,2024-02-15,93,8,2024-02-23,1,11.40625,1676325,18025,1
54,2023-11-16,71637,2,1,2023-12-05,19,16,2023-12-21,1,11.303030303030305,1361103,143274,1
54,2023-11-22,20067,1,3,2024-03-18,117,7,2024-03-25,1,11.441176470588236,2347839,20067,1
54,2023-12-05,46536,2,3,2024-01-02,28,15,2024-01-17,1,11.314285714285717,1303008,93072,1
54,2023-12-17,39575,0,1,2024-03-30,104,10,2024-04-09,1,11.416666666666666,4115800,0,1
54,2023-12-17,22222,3,2,2024-01-16,30,14,2024-01-30,1,11.37837837837838,666660,66666,1
54,2023-12-24,14960,1,2,2024-04-04,102,9,2024-04-13,1,11.447368421052632,1525920,14960,1
54,2023-12-25,15876,0,2,2024-04-04,101,9,2024-04-13,1,11.384615384615383,1603476,0,1
54,2023-12-31,68133,2,1,2024-01-27,27,15,2024-02-11,1,11.325,1839591,136266,1
54,2024-01-06,71067,1,0,2024-03-01,55,14,2024-03-15,1,11.414634146341465,3908685,71067,1
54,2024-01-25,28861,2,1,2024-04-16,82,9,2024-04-25,1,11.476190476190476,2366602,57722,1
54,2024-02-18,61412,0,1,2024-03-29,40,14,2024-04-12,1,11.418604651162791,2456480,0,1
54,2024-02-27,38441,3,2,2024-04-18,51,12,2024-04-30,1,11.477272727272728,1960491,115323,1
54,2024-03-05,73288,1,3,2024-06-11,98,10,2024-06-21,1,11.488888888888887,7182224,73288,-1
54,2024-03-15,66701,0,0,2024-05-11,57,16,2024-05-27,1,11.456521739130435,3801957,0,1
54,2024-03-16,33326,0,2,2024-04-23,38,14,2024-05-07,1,11.5531914893617,1266388,0,1
54,2024-03-26,59076,2,1,2024-05-18,53,12,2024-05-30,1,11.604166666666666,3131028,118152,1
54,2024-03-31,67801,3,2,2024-06-03,64,12,2024-06-15,1,11.612244897959185,4339264,203403,1
54,2024-04-04,7056,2,3,2024-05-24,50,14,2024-06-07,1,11.62,352800,14112,1
54,2024-04-27,19303,1,0,2024-06-23,57,12,2024-07-05,1,11.666666666666666,1100271,19303,1
54,2024-04-30,52203,2,0,2024-06-10,41,14,2024-06-24,1,11.673076923076923,2140323,104406,1
54,2024-05-07,19236,3,1,2024-06-05,29,14,2024-06-19,1,11.716981132075473,557844,57708,1
54,2024-06-14,26103,2,3,2024-10-06,114,7,2024-10-13,1,11.75925925925926,2975742,52206,1
54,2024-06-14,29450,2,3,2024-10-11,119,5,2024-10-16,1,11.672727272727272,3504550,58900,1
54,2024-07-06,25619,2,3,2024-09-30,86,9,2024-10-09,1,11.553571428571429,2203234,51238,1
